Species 1,Species 2,Dist,type
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519878 Nais sp. morphotype A3 CE3771_{A3},0.1476,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519879 Nais sp. morphotype A2 CE3787_{A1+2},0.1674,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519880 Nais sp. morphotype A4 CE3788,0.0974,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519881 Nais sp. morphotype A4 CE3789_{A4},0.0989,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519882 Nais sp. morphotype A3 CE3907_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519883 Nais sp. morphotype A3 CE3908_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519884 Nais sp. morphotype A3 CE3910_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519885 Nais sp. morphotype A3 CE3913_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519886 Nais sp. morphotype A3 CE3923_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519887 Nais sp. morphotype A3 CE3927_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519888 Nais sp. morphotype A3 CE3947_{A3},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519889 Nais sp. morphotype A2 CE3950_{A1+2},0.1674,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519890 Nais sp. morphotype A4 CE3953_{A4},0.1187,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519891 Nais elinguis CE4094_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519892 Nais elinguis CE4096_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519893 Nais elinguis CE4099_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519895 Nais sp. morphotype A1 CE4103_{A1+2},0.1659,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519896 Nais sp. morphotype A1 CE4104_{A1+2},0.1659,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519898 Nais elinguis CE595_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519899 Nais sp. morphotype A3 CE632_{A3},0.1507,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519900 Nais elinguis CE638_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519901 Nais elinguis CE656_{Nais elinguis},0.1580,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,JQ519902 Nais elinguis CE856_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,KF000145 Nais sp. 4A-20118-1,0.1109,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,KF000146 Nais sp. 5D-20118-3,0.0076,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810253 Nais communis N3 295_{Nais communis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810258 Nais elinguis N4 277_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810259 Nais elinguis N4 148_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810260 Nais elinguis N4 294_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810261 Nais elinguis N4 292_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810262 Nais elinguis N4 149_{Nais elinguis},0.1537,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810263 Nais elinguis N4 291_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810264 Nais elinguis N4 276_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810265 Nais elinguis N4 217_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810266 Nais elinguis N4 146_{Nais elinguis},0.1568,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN810267 Nais bretscheri N2 296_{Nais bretcheri},0.1033,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999253 Nais elinguis 546 N4_{Nais elinguis},0.1600,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999278 Nais elinguis 571 N4_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999283 Nais elinguis 572 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999284 Nais elinguis 573 N4_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999285 Nais elinguis 574 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999286 Nais elinguis 575 N4_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999289 Nais elinguis 578 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999290 Nais elinguis 579 N4_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999292 Nais elinguis 581 N4_{Nais elinguis},0.1576,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999293 Nais elinguis 582 N4_{Nais elinguis},0.1606,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999296 Nais elinguis 585 N4_{Nais elinguis},0.1579,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999297 Nais elinguis 586 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999298 Nais elinguis 587 N4_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999299 Nais elinguis 588 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999300 Nais elinguis 589 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999301 Nais elinguis 590 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999302 Nais elinguis 591 N4_{Nais elinguis},0.1592,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999303 Nais elinguis 592 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999304 Nais elinguis 593 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999305 Nais elinguis 594 N4_{Nais elinguis},0.1561,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999325 Nais elinguis 618 N4_{Nais elinguis},0.1579,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999340 Nais elinguis 637 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999344 Nais elinguis 642 N4_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999347 Nais elinguis 645 N4_{Nais elinguis},0.1575,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999348 Nais elinguis 646 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999358 Nais elinguis 660 N4_{Nais elinguis},0.1619,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999360 Nais elinguis 662 N4_{Nais elinguis},0.1559,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999369 Nais elinguis 674 N4_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999371 Nais elinguis 676 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LN999372 Nais elinguis 677 N4_{Nais elinguis},0.1550,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598616 Nais elinguis 888_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598618 Nais elinguis 895_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598622 Nais elinguis 900_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598623 Nais elinguis 903_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598624 Nais elinguis 904_{Nais elinguis},0.1616,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598626 Nais elinguis 910_{Nais elinguis},0.1535,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT598627 Nais elinguis 911_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903795 Nais communis 992 N9_{Nais communis},0.1687,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903798 Nais elinguis 943 N4_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903804 Nais alpina 960 N8_{Nais alpina},0.1079,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903821 Nais elinguis 967 N4_{Nais elinguis},0.1581,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903836 Nais communis 983 N9_{Nais communis},0.1657,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903840 Nais elinguis 1022 N4_{Nais elinguis},0.1565,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903844 Nais christinae 1029 N11_{Nais christinae},0.1201,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT903845 Nais communis 1030 N9_{Nais communis},0.1657,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT904770 Nais alpina 1038 N8_{Nais alpina},0.1064,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT905357 Nais pseudobtusa 1039 N13_{Nais pseudobtusa},0.1018,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,LT906401 Nais communis 965 N10_{Nais communis},0.1198,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MF544513 Nais variabilis BIOUG08058-C08_{Nais variabilis},0.1216,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},0.1201,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MG421681 Nais sp. BIOUG01720-E08,0.1254,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MG421745 Nais sp. BIOUG27693-B02,0.0988,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MG422590 Nais sp. BIOUG27693-B05,0.0988,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MK047674 Nais communis NAIco IUCB_{Nais communis},0.0973,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MW703541 Nais christinae ABWD 32_{Nais christinae},0.1387,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MW703542 Nais sp. ABWD 33,0.1370,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,MW770354 Nais communis mitochondrion_{Nais communis},0.1869,unidentified
HQ961560 Nais sp. JCOCH069-10 BIOUG CAN :10PROBE-18672,OL374070 Nais pseudobtusa NP_{Nais pseudobtusa},0.1020,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,AF534841 Nais variabilis NAIvaov_{Nais variabilis},0.0563,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,AF534842 Nais variabilis NAIvacm_{Nais variabilis},0.0610,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,AF534844 Nais variabilis NAI1bo_{Nais variabilis},0.0926,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,AF534845 Nais communis NAI2fd_{Nais communis},0.1340,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,GQ355370 Nais variabilis_{Nais variabilis},0.0555,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,GU902104 Nais alpina CE529_{Nais alpina},0.1003,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,HQ961520 Nais variabilis BIOUG CAN :10PROBE-18527_{Nais variabilis},0.0942,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519821 Nais sp. morphotype B CE1129_{B},0.1646,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519822 Nais sp. morphotype B CE1130_{B},0.1644,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519823 Nais sp. morphotype B CE1131_{B},0.1644,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519824 Nais christinae CE1133_{Nais christinae},0.0959,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519825 Nais sp. morphotype A2 CE1142_{A1+2},0.1811,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519826 Nais sp. morphotype A2 CE1143_{A1+2},0.1820,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519827 Nais sp. morphotype A3 CE1144_{A3},0.1370,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519828 Nais sp. morphotype A2 CE1145_{A1+2},0.1814,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519829 Nais sp. morphotype C CE1146_{C},0.1612,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519830 Nais sp. morphotype C CE1147_{C},0.1598,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519831 Nais sp. morphotype C CE1149_{C},0.1598,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519832 Nais sp. morphotype A2 CE1150_{A1+2},0.1811,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519833 Nais sp. morphotype C CE1151_{C},0.1598,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519834 Nais sp. morphotype A3 CE1152_{A3},0.1370,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519835 Nais sp. morphotype A3 CE1153_{A3},0.1370,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519836 Nais sp. morphotype C CE1155_{C},0.1598,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519837 Nais christinae CE1161_{Nais christinae},0.0959,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519838 Nais sp. morphotype A2 CE1173_{A1+2},0.1814,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519839 Nais sp. morphotype A2 CE1174_{A1+2},0.1784,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519840 Nais sp. morphotype A2 CE1175_{A1+2},0.1811,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519841 Nais christinae CE1184_{Nais christinae},0.0944,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519842 Nais christinae CE1185_{Nais christinae},0.0944,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519843 Nais christinae CE1263_{Nais christinae},0.0982,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519844 Nais elinguis CE1916_{Nais elinguis},0.1549,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519845 Nais elinguis CE1917_{Nais elinguis},0.1552,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519846 Nais elinguis CE1919_{Nais elinguis},0.1563,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519847 Nais elinguis CE1920_{Nais elinguis},0.1567,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519848 Nais elinguis CE1923_{Nais elinguis},0.1555,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519849 Nais elinguis CE1924_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519850 Nais elinguis CE1927_{Nais elinguis},0.1557,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519851 Nais elinguis CE1955_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519852 Nais elinguis CE1959_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519853 Nais elinguis CE1960_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519856 Nais sp. morphotype A4 CE2087,0.0578,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519857 Nais elinguis CE2215_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519858 Nais elinguis CE2216_{Nais elinguis},0.1555,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519859 Nais sp. morphotype A1 CE2276_{A1+2},0.1750,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519860 Nais elinguis CE2796_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519868 Nais elinguis CE2949_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519869 Nais elinguis CE3300_{Nais elinguis},0.1521,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519870 Nais elinguis CE3486_{Nais elinguis},0.1553,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519871 Nais elinguis CE3490_{Nais elinguis},0.1553,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519872 Nais sp. morphotype A3 CE3492_{A3},0.1431,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519873 Nais sp. morphotype A1 CE3494_{A1+2},0.1750,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519874 Nais elinguis CE3498_{Nais elinguis},0.1553,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519875 Nais sp. morphotype A3 CE3500_{A3},0.1507,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519876 Nais sp. morphotype A3 CE3656_{A3},0.1431,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519878 Nais sp. morphotype A3 CE3771_{A3},0.1339,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519879 Nais sp. morphotype A2 CE3787_{A1+2},0.1826,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519882 Nais sp. morphotype A3 CE3907_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519883 Nais sp. morphotype A3 CE3908_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519884 Nais sp. morphotype A3 CE3910_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519885 Nais sp. morphotype A3 CE3913_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519886 Nais sp. morphotype A3 CE3923_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519887 Nais sp. morphotype A3 CE3927_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519888 Nais sp. morphotype A3 CE3947_{A3},0.1446,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519889 Nais sp. morphotype A2 CE3950_{A1+2},0.1766,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519891 Nais elinguis CE4094_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519892 Nais elinguis CE4096_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519893 Nais elinguis CE4099_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519895 Nais sp. morphotype A1 CE4103_{A1+2},0.1750,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519896 Nais sp. morphotype A1 CE4104_{A1+2},0.1750,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519898 Nais elinguis CE595_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519899 Nais sp. morphotype A3 CE632_{A3},0.1431,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519900 Nais elinguis CE638_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519901 Nais elinguis CE656_{Nais elinguis},0.1546,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,JQ519902 Nais elinguis CE856_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,KF000145 Nais sp. 4A-20118-1,0.0821,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810253 Nais communis N3 295_{Nais communis},0.1429,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810258 Nais elinguis N4 277_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810259 Nais elinguis N4 148_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810260 Nais elinguis N4 294_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810261 Nais elinguis N4 292_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810262 Nais elinguis N4 149_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810263 Nais elinguis N4 291_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810264 Nais elinguis N4 276_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810265 Nais elinguis N4 217_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN810266 Nais elinguis N4 146_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN999253 Nais elinguis 546 N4_{Nais elinguis},0.1568,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN999278 Nais elinguis 571 N4_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN999283 Nais elinguis 572 N4_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN999284 Nais elinguis 573 N4_{Nais elinguis},0.1565,unidentified
HQ961571 Nais sp. JCOCH084-10 BIOUG CAN :10PROBE-18687,LN999285 Nais elinguis 574 N4_{Nais elinguis},0.1565,unidentified
